Block Name,Point ID,cauchy_strain_0,cauchy_strain_1,cauchy_strain_2,cauchy_strain_3,cauchy_stress_0,cauchy_stress_1,cauchy_stress_2,cauchy_stress_3,displacement_0,displacement_1,displacement_2,displacement_Magnitude,Points_0,Points_1,Points_2,Points_Magnitude,stress_xy
step02_gravity_refstate-mantle.xmf,67,4.02417e-07,2.16257e-06,0,-2.10468e-08,-1.15003e+09,-1.14979e+09,-1.15008e+09,-2812.91,0.000663296,0.040601,0,0.0406065,-38381.4,-41593.2,-0,56596.2,2812.91
step02_gravity_refstate-mantle.xmf,68,3.56715e-07,2.21749e-06,0,-7.26458e-08,-1.15535e+09,-1.1551e+09,-1.15539e+09,-9709.1,0.00223014,0.0411324,0,0.0411928,-34485.2,-41757.2,-0,54156.2,9709.1
step02_gravity_refstate-mantle.xmf,69,2.94101e-07,2.26865e-06,0,-9.15781e-08,-1.15343e+09,-1.15317e+09,-1.15347e+09,-12239.4,0.00286214,0.0421532,0,0.0422502,-32468,-41697.8,-0,52847.7,12239.4
step02_gravity_refstate-mantle.xmf,70,2.02254e-07,2.33519e-06,0,-9.91691e-08,-1.14833e+09,-1.14805e+09,-1.14836e+09,-13254,0.00324294,0.0437441,0,0.0438641,-30470.8,-41539.8,-0,51517.2,13254
step02_gravity_refstate-mantle.xmf,71,3.2365e-08,2.631e-06,0,-1.5315e-07,-1.18333e+09,-1.18298e+09,-1.18333e+09,-20468.5,0.00542481,0.0474589,0,0.0477679,-24425.6,-42620.5,-0,49123.5,20468.5
step02_gravity_refstate-mantle.xmf,72,-1.90885e-07,2.83756e-06,0,-8.576e-08,-1.1803e+09,-1.17989e+09,-1.18027e+09,-11461.8,0.00499991,0.0534237,0,0.0536571,-21257,-42525.8,-0,47542.7,11461.8
step02_gravity_refstate-mantle.xmf,73,-1.14948e-07,2.72915e-06,0,-1.10067e-07,-1.17384e+09,-1.17346e+09,-1.17382e+09,-14710.4,0.00480977,0.050779,0,0.0510063,-22874.4,-42326.6,-0,48112.2,14710.4
step02_gravity_refstate-mantle.xmf,74,9.16664e-07,2.47021e-06,0,-2.81999e-07,-1.35969e+09,-1.35948e+09,-1.35981e+09,-37689.2,0.0130225,0.0307823,0,0.0334236,-26898.9,-48073.8,-0,55087.6,37689.2
step02_gravity_refstate-mantle.xmf,75,7.9966e-07,2.55339e-06,0,-2.85267e-07,-1.3381e+09,-1.33786e+09,-1.33821e+09,-38125.9,0.0133228,0.0338457,0,0.0363735,-25394.5,-47406.3,-0,53779.5,38125.9
step02_gravity_refstate-mantle.xmf,76,6.80311e-07,2.6426e-06,0,-2.74431e-07,-1.31916e+09,-1.3189e+09,-1.31925e+09,-36677.7,0.013384,0.037053,0,0.0393962,-23950.3,-46820.6,-0,52590.8,36677.7
step02_gravity_refstate-mantle.xmf,77,5.44331e-07,2.7334e-06,0,-2.48444e-07,-1.29914e+09,-1.29885e+09,-1.29921e+09,-33204.6,0.0130009,0.0406835,0,0.0427103,-22592.3,-46201.6,-0,51429.6,33204.6
step02_gravity_refstate-mantle.xmf,78,3.83576e-07,2.82735e-06,0,-2.0496e-07,-1.27729e+09,-1.27696e+09,-1.27734e+09,-27392.9,0.0121192,0.0449152,0,0.0465215,-21265.1,-45525.8,-0,50247.5,27392.9
step02_gravity_refstate-mantle.xmf,79,1.99207e-07,2.92266e-06,0,-1.42823e-07,-1.25462e+09,-1.25425e+09,-1.25465e+09,-19088.3,0.0107537,0.0497001,0,0.0508502,-19976.5,-44824.5,-0,49074.4,19088.3
step02_gravity_refstate-mantle.xmf,80,-9.43804e-08,2.93107e-06,0,-8.77019e-08,-1.20791e+09,-1.20751e+09,-1.2079e+09,-11721.4,0.00692785,0.0541615,0,0.0546028,-19880.3,-43379.8,-0,47718.3,11721.4
step02_gravity_refstate-mantle.xmf,81,1.31532e-06,2.33667e-06,0,-2.09869e-07,-1.47101e+09,-1.47087e+09,-1.47119e+09,-28049,0.0130562,0.0206615,0,0.024441,-30147.7,-51514.8,-0,59688,28049
step02_gravity_refstate-mantle.xmf,82,1.22226e-06,2.39907e-06,0,-2.4314e-07,-1.44227e+09,-1.44211e+09,-1.44243e+09,-32495.7,0.0143085,0.0234884,0,0.0275034,-28530.6,-50626.6,-0,58112.3,32495.7
step02_gravity_refstate-mantle.xmf,83,1.52746e-06,2.31721e-06,0,-1.32193e-07,-1.56318e+09,-1.56307e+09,-1.56338e+09,-17667.6,0.0123518,0.0135583,0,0.018341,-31880.6,-54363.2,-0,63021.7,17667.6
step02_gravity_refstate-mantle.xmf,84,1.64195e-06,2.34033e-06,0,-6.58917e-08,-1.6426e+09,-1.6425e+09,-1.64282e+09,-8806.42,0.0109336,0.00765552,0,0.0133473,-33289.4,-56817.3,-0,65851.2,8806.42
step02_gravity_refstate-mantle.xmf,85,1.67219e-06,2.37096e-06,0,-3.51493e-08,-1.68951e+09,-1.68941e+09,-1.68973e+09,-4697.7,0.00963231,0.00418259,0,0.0105012,-34214,-58266.6,-0,67569.2,4697.7
step02_gravity_refstate-mantle.xmf,86,1.68367e-06,2.43198e-06,0,1.63756e-09,-1.74561e+09,-1.74551e+09,-1.74584e+09,218.86,0.00800725,-5.43284e-20,0,0.00800725,-35231.4,-60000,-0,69579.1,218.86
step02_gravity_refstate-mantle.xmf,87,-3.85386e-07,3.02615e-06,0,2.57646e-08,-1.1779e+09,-1.17744e+09,-1.17785e+09,3443.44,0.00406703,0.0601633,0,0.0603006,-18688,-42451.1,-0,46382.5,3443.44
step02_gravity_refstate-mantle.xmf,88,-1.89523e-08,3.01502e-06,0,-6.06387e-08,-1.23013e+09,-1.22972e+09,-1.23012e+09,-8104.36,0.00877467,0.0551215,0,0.0558155,-18744.7,-44066.8,-0,47887.8,8104.36
step02_gravity_refstate-mantle.xmf,89,1.07555e-07,2.40866e-06,0,-9.95729e-08,-1.1453e+09,-1.14499e+09,-1.14531e+09,-13307.9,0.00343628,0.0454207,0,0.0455505,-28676.3,-41445.8,-0,50399.2,13307.9
step02_gravity_refstate-mantle.xmf,90,7.04953e-09,2.49292e-06,0,-9.45433e-08,-1.14452e+09,-1.14419e+09,-1.14452e+09,-12635.7,0.0035162,0.0472772,0,0.0474078,-26923.3,-41421.3,-0,49402.3,12635.7
step02_gravity_refstate-mantle.xmf,91,2.81016e-07,2.13247e-06,0,2.7574e-09,-1.09848e+09,-1.09824e+09,-1.09852e+09,368.527,1.78724e-19,0.0439401,0,0.0439401,-40000,-40000,-0,56568.5,368.527
step02_gravity_refstate-mantle.xmf,92,2.67036e-07,2.14463e-06,0,-9.59001e-09,-1.09848e+09,-1.09823e+09,-1.09852e+09,-1281.7,0.000628058,0.0441211,0,0.0441255,-37707.6,-40000,-0,54971.4,1281.7
step02_gravity_refstate-mantle.xmf,93,-1.08506e-07,2.58302e-06,0,-7.61796e-08,-1.14228e+09,-1.14192e+09,-1.14227e+09,-10181.4,0.00334055,0.0495541,0,0.0496666,-25268.8,-41351.6,-0,48461,10181.4
step02_gravity_refstate-mantle.xmf,94,-1.13872e-07,3.19469e-06,0,1.142e-07,-1.23074e+09,-1.2303e+09,-1.23072e+09,15262.9,0.00869418,0.0621484,0,0.0627535,-16544.8,-44085.5,-0,47087.8,15262.9
step02_gravity_refstate-mantle.xmf,95,9.37532e-08,3.10867e-06,0,8.26193e-09,-1.25099e+09,-1.25058e+09,-1.251e+09,1104.21,0.0107637,0.0563935,0,0.0574115,-17652.9,-44712.1,-0,48070.7,1104.21
step02_gravity_refstate-mantle.xmf,96,-2.40171e-07,3.10824e-06,0,4.59172e-08,-1.20688e+09,-1.20643e+09,-1.20685e+09,6136.83,0.00643316,0.0608698,0,0.0612088,-17580,-43347.4,-0,46776.7,6136.83
step02_gravity_refstate-mantle.xmf,97,3.20596e-08,3.29913e-06,0,2.28002e-07,-1.25323e+09,-1.25279e+09,-1.25323e+09,30472.5,0.0111162,0.0637396,0,0.0647017,-15552.9,-44781.3,-0,47405.3,30472.5
step02_gravity_refstate-mantle.xmf,98,-3.29398e-07,3.29104e-06,0,2.60874e-07,-1.21124e+09,-1.21076e+09,-1.2112e+09,34865.8,0.00625207,0.0689103,0,0.0691933,-15340.9,-43482,-0,46108.9,34865.8
step02_gravity_refstate-mantle.xmf,99,1.11774e-06,2.4725e-06,0,-2.66012e-07,-1.4148e+09,-1.41462e+09,-1.41495e+09,-35552.5,0.0151745,0.0265129,0,0.0305483,-26975.8,-49777.6,-0,56617.1,35552.5
step02_gravity_refstate-mantle.xmf,100,1.46632e-06,2.35889e-06,0,-1.71083e-07,-1.53284e+09,-1.53272e+09,-1.53303e+09,-22865.2,0.014296,0.0161439,0,0.0215639,-30240.4,-53425.7,-0,61390.5,22865.2
step02_gravity_refstate-mantle.xmf,101,1.61557e-06,2.36159e-06,0,-9.36087e-08,-1.62014e+09,-1.62004e+09,-1.62036e+09,-12510.8,0.0130034,0.00943704,0,0.0160669,-31902.1,-56123.5,-0,64556.9,12510.8
