Block Name,Point ID,cauchy_strain_0,cauchy_strain_1,cauchy_strain_2,cauchy_strain_3,cauchy_stress_0,cauchy_stress_1,cauchy_stress_2,cauchy_stress_3,displacement_0,displacement_1,displacement_2,displacement_Magnitude,Points_0,Points_1,Points_2,Points_Magnitude,stress_xy
step02_gravity_refstate-mantle.xmf,66,2.37556e-06,2.47484e-06,0,2.71451e-09,-1.74546e+09,-1.74545e+09,-1.74578e+09,362.795,0.0336473,-3.7581e-20,0,0.0336473,-22638.7,-60000,-0,64128.8,362.795
step02_gravity_refstate-mantle.xmf,67,1.06538e-06,2.21654e-06,0,-4.46126e-07,-1.43072e+09,-1.43057e+09,-1.43086e+09,-59624.7,0.00966863,0.0207493,0,0.0228914,-31081.7,-50268.3,-0,59101.4,59624.7
step02_gravity_refstate-mantle.xmf,68,9.54877e-07,2.12416e-06,0,-1.83532e-07,-1.39463e+09,-1.39448e+09,-1.39476e+09,-24529,0.00358968,0.0224414,0,0.0227267,-36270.7,-49152.6,-0,61086.3,24529
step02_gravity_refstate-mantle.xmf,69,8.14845e-07,2.13843e-06,0,-9.54167e-08,-1.35407e+09,-1.35389e+09,-1.35418e+09,-12752.4,0.00157776,0.0250004,0,0.0250502,-38066.3,-47898.6,-0,61182.7,12752.4
step02_gravity_refstate-mantle.xmf,70,2.17661e-06,2.84137e-06,0,-7.84504e-07,-1.62067e+09,-1.62058e+09,-1.62096e+09,-104849,0.037289,0.010676,0,0.0387872,-19524,-56144.8,-0,59442.6,104849
step02_gravity_refstate-mantle.xmf,71,1.74956e-06,2.9844e-06,0,-9.75348e-07,-1.5658e+09,-1.56563e+09,-1.56603e+09,-130355,0.032963,0.0155475,0,0.0364456,-19639.3,-54447.3,-0,57881,130355
step02_gravity_refstate-mantle.xmf,72,2.40975e-06,2.48718e-06,0,-1.93593e-07,-1.71142e+09,-1.71141e+09,-1.71174e+09,-25873.7,0.0350964,0.00263784,0,0.0351953,-21934.5,-58948.6,-0,62897.2,25873.7
step02_gravity_refstate-mantle.xmf,73,1.59603e-06,2.83718e-06,0,-9.26795e-07,-1.54517e+09,-1.545e+09,-1.54538e+09,-123866,0.0291643,0.0164319,0,0.0334748,-20920.7,-53808.7,-0,57732.6,123866
step02_gravity_refstate-mantle.xmf,74,9.40919e-07,2.19363e-06,0,-3.58406e-07,-1.39949e+09,-1.39932e+09,-1.39961e+09,-47901,0.00701561,0.0225486,0,0.0236148,-32774.6,-49302.6,-0,59202.3,47901
step02_gravity_refstate-mantle.xmf,75,8.31496e-07,2.18131e-06,0,-2.71115e-07,-1.36602e+09,-1.36584e+09,-1.36613e+09,-36234.5,0.00468973,0.0245367,0,0.0249809,-34485,-48268,-0,59321.3,36234.5
step02_gravity_refstate-mantle.xmf,76,6.78439e-07,2.15873e-06,0,-2.26932e-09,-1.31622e+09,-1.31602e+09,-1.31631e+09,-303.295,-1.25908e-19,0.0274651,-0,0.0274651,-40000,-46728.6,-0,61510.7,303.295
step02_gravity_refstate-mantle.xmf,77,8.94756e-07,2.32286e-06,0,-5.26291e-07,-1.4004e+09,-1.40021e+09,-1.40052e+09,-70338.8,0.0100844,0.0233113,0,0.025399,-29470.2,-49330.8,-0,57463.2,70338.8
step02_gravity_refstate-mantle.xmf,78,1.00692e-06,2.37151e-06,0,-6.08587e-07,-1.42959e+09,-1.42941e+09,-1.42973e+09,-81337.6,0.012901,0.0217628,0,0.0252993,-27905.9,-50233.4,-0,57464.2,81337.6
step02_gravity_refstate-mantle.xmf,79,1.1162e-06,2.43544e-06,0,-6.84562e-07,-1.45596e+09,-1.45579e+09,-1.45611e+09,-91491.7,0.0158934,0.0204466,0,0.0258972,-26381.2,-51048.9,-0,57462.7,91491.7
step02_gravity_refstate-mantle.xmf,80,1.21351e-06,2.51807e-06,0,-7.55137e-07,-1.47825e+09,-1.47807e+09,-1.47841e+09,-100924,0.0189101,0.0194587,0,0.0271336,-24911.3,-51738.2,-0,57423.1,100924
step02_gravity_refstate-mantle.xmf,81,1.33389e-06,2.60617e-06,0,-8.16665e-07,-1.50184e+09,-1.50167e+09,-1.50202e+09,-109147,0.0221675,0.0183465,0,0.0287748,-23552.1,-52467.9,-0,57511.6,109147
step02_gravity_refstate-mantle.xmf,82,1.46146e-06,2.71147e-06,0,-8.73632e-07,-1.52423e+09,-1.52406e+09,-1.52442e+09,-116761,0.0255961,0.0173316,0,0.0309119,-22222.6,-53160.6,-0,57618.5,116761
step02_gravity_refstate-mantle.xmf,83,1.87906e-06,3.14873e-06,0,-9.98348e-07,-1.58552e+09,-1.58535e+09,-1.58577e+09,-133429,0.0368469,0.0146767,0,0.0396623,-18430.5,-55057.7,-0,58060.6,133429
step02_gravity_refstate-mantle.xmf,84,2.45606e-06,2.73563e-06,0,-5.08036e-07,-1.67029e+09,-1.67026e+09,-1.67062e+09,-67899,0.0395886,0.00634224,0,0.0400934,-19653.7,-57679.3,-0,60935.8,67899
step02_gravity_refstate-mantle.xmf,85,2.48544e-06,2.6072e-06,0,-2.99803e-07,-1.69921e+09,-1.6992e+09,-1.69955e+09,-40068.7,0.0381599,0.00375131,0,0.0383439,-20592.5,-58572.5,-0,62087,40068.7
step02_gravity_refstate-mantle.xmf,86,2.50055e-06,2.59264e-06,0,7.22915e-09,-1.74542e+09,-1.74541e+09,-1.74576e+09,966.176,0.0372869,-5.29884e-20,0,0.0372869,-21144.8,-60000,-0,63616.8,966.176
step02_gravity_refstate-mantle.xmf,87,1.28683e-06,3.13043e-06,0,-1.03358e-06,-1.51644e+09,-1.51619e+09,-1.51661e+09,-138138,0.0283551,0.0201327,0,0.0347755,-19730,-52919.9,-0,56478.2,138138
step02_gravity_refstate-mantle.xmf,88,1.34882e-06,3.35281e-06,0,-1.1087e-06,-1.53238e+09,-1.53211e+09,-1.53256e+09,-148178,0.0317061,0.0200638,0,0.0375211,-18396.4,-53413.3,-0,56492.5,148178
step02_gravity_refstate-mantle.xmf,89,7.87116e-07,2.28441e-06,0,-4.36997e-07,-1.36974e+09,-1.36954e+09,-1.36984e+09,-58404.7,0.00753395,0.0249896,0,0.0261006,-31091.9,-48382.8,-0,57511.8,58404.7
step02_gravity_refstate-mantle.xmf,90,7.05373e-07,2.17845e-06,0,-1.78436e-07,-1.33023e+09,-1.33004e+09,-1.33033e+09,-23848,0.00276776,0.0267344,0,0.0268773,-36164.8,-47161.7,-0,59431.7,23848
step02_gravity_refstate-mantle.xmf,91,5.21167e-07,2.19629e-06,0,-9.60465e-08,-1.27689e+09,-1.27667e+09,-1.27696e+09,-12836.6,0.00118334,0.0301893,0,0.0302125,-37766.3,-45512.8,-0,59141.4,12836.6
step02_gravity_refstate-mantle.xmf,92,2.2623e-06,3.03731e-06,0,-8.25579e-07,-1.62836e+09,-1.62825e+09,-1.62866e+09,-110339,0.040489,0.0106637,0,0.0418697,-18314.3,-56383.4,-0,59283.2,110339
step02_gravity_refstate-mantle.xmf,93,2.38134e-06,2.87477e-06,0,-6.75115e-07,-1.64713e+09,-1.64707e+09,-1.64745e+09,-90229.1,0.0401818,0.00861011,0,0.0410939,-18952,-56963.8,-0,60033.7,90229.1
step02_gravity_refstate-mantle.xmf,94,1.19402e-06,2.96078e-06,0,-9.6492e-07,-1.49721e+09,-1.49697e+09,-1.49737e+09,-128962,0.0250281,0.0206701,0,0.0324601,-20996.3,-52324.8,-0,56380.2,128962
step02_gravity_refstate-mantle.xmf,95,1.58457e-06,3.49824e-06,0,-1.14187e-06,-1.56194e+09,-1.56168e+09,-1.56215e+09,-152611,0.0364332,0.0182394,0,0.0407438,-17338.7,-54328.3,-0,57028,152611
step02_gravity_refstate-mantle.xmf,96,6.7677e-07,2.2551e-06,0,-3.40386e-07,-1.33807e+09,-1.33785e+09,-1.33816e+09,-45492.6,0.00530608,0.0267752,0,0.0272959,-32759.4,-47403.7,-0,57621.9,45492.6
step02_gravity_refstate-mantle.xmf,97,5.77709e-07,2.23653e-06,0,-2.49963e-07,-1.30378e+09,-1.30356e+09,-1.30386e+09,-33407.6,0.00342202,0.0287985,0,0.0290011,-34413.5,-46343.9,-0,57723.9,33407.6
step02_gravity_refstate-mantle.xmf,98,1.796e-07,2.2178e-06,0,6.923e-10,-1.17175e+09,-1.17147e+09,-1.17177e+09,92.5258,3.35584e-20,0.0372781,0,0.0372781,-40000,-42262.6,-0,58190.5,92.5258
step02_gravity_refstate-mantle.xmf,99,4.17064e-07,2.19769e-06,0,-1.95347e-10,-1.24424e+09,-1.244e+09,-1.2443e+09,-26.1081,8.20139e-20,0.0323172,0,0.0323172,-40000,-44503.5,-0,59837.8,26.1081
step02_gravity_refstate-mantle.xmf,100,2.72093e-07,2.22302e-06,0,-5.8269e-08,-1.20412e+09,-1.20386e+09,-1.20416e+09,-7787.65,0.000514125,0.0351324,0,0.0351362,-38157.5,-43263.5,-0,57686.4,7787.65
step02_gravity_refstate-mantle.xmf,101,5.9636e-07,2.39482e-06,0,-4.91317e-07,-1.34041e+09,-1.34017e+09,-1.34049e+09,-65664.5,0.00749042,0.0276843,0,0.0286797,-29474.7,-47475.8,-0,55881.2,65664.5
step02_gravity_refstate-mantle.xmf,102,6.97209e-07,2.44876e-06,0,-5.82423e-07,-1.3718e+09,-1.37157e+09,-1.3719e+09,-77840.9,0.00995354,0.0260521,0,0.0278888,-27944.2,-48446.4,-0,55927.9,77840.9
step02_gravity_refstate-mantle.xmf,103,7.99815e-07,2.51805e-06,0,-6.70161e-07,-1.40153e+09,-1.4013e+09,-1.40163e+09,-89567,0.0127172,0.0245947,0,0.0276881,-26421.8,-49365.5,-0,55991.7,89567
step02_gravity_refstate-mantle.xmf,104,8.93808e-07,2.60389e-06,0,-7.50371e-07,-1.42752e+09,-1.42729e+09,-1.42764e+09,-100287,0.0155588,0.0234375,0,0.0281317,-24976.5,-50169.3,-0,56042.7,100287
step02_gravity_refstate-mantle.xmf,105,9.88792e-07,2.70578e-06,0,-8.2535e-07,-1.45192e+09,-1.45169e+09,-1.45205e+09,-110308,0.0185596,0.0224189,0,0.0291044,-23593.9,-50923.9,-0,56124.1,110308
step02_gravity_refstate-mantle.xmf,106,1.09138e-06,2.82342e-06,0,-8.96623e-07,-1.47549e+09,-1.47525e+09,-1.47563e+09,-119834,0.0217491,0.0214689,0,0.0305603,-22269.4,-51652.8,-0,56248.9,119834
step02_gravity_refstate-mantle.xmf,107,2.05129e-06,3.32049e-06,0,-1.0136e-06,-1.60389e+09,-1.60372e+09,-1.60417e+09,-135467,0.0406006,0.0137865,0,0.0428775,-17360.6,-55627,-0,58273.1,135467
